"You can buy more for %s.","Ještě můžete na splátky nakoupit za %s."
"Homecredit has declined the payment.","Homecredit zamítnul platbu."
"Homecredit has authorized the payment.","Homecredit autorizoval platbu."
"Homecredit assesses the request.","Homecredit posuzuje žádost."
"Control hash is not correct.","Kontrolní hash není správný."
"An error occurred in the process of Homecredit payment","Vyskytla se chyba při zpracování platby Homecredit"
"How much can I spend on consumer credit?","Za kolik můžu nakoupit na splátky?"
