"Authorization failed for this transaction.","Autorizace selhala pro tuto transakci."
"Payment Received","Platba přijata"
"Error Occurred","Platba nebyla provedena."
"You will be redirected to PayU website when you place an order.","Budete přesměrováni na platební bránu PayU."
"You will be redirected to PayU in a few seconds.","Během několika vteřin budete přesměrováni na platební bránu PayU."
"Payment Type","Způsob platby"
"--Please Select--","--Vyberte--"
"Please <a href="%s">continue shopping</a>.","Prosím <a href="%s">pokračujte zde</a>."
